Year,WinOrLose,Type,Key,Item
2011,Winner,"Documentary (Short Subject)","Strangers No More","Karen Goodman and Kirk Simon"
2011,Nominees,"Documentary (Short Subject)","Killing In The Name","Jed Rothstein"
2011,Nominees,"Documentary (Short Subject)","Poster Girl","Sara Nesson and Mitchell W. Block"
2011,Nominees,"Documentary (Short Subject)","Sun Come Up","Jennifer Redfearn and Tim Metzger"
2011,Nominees,"Documentary (Short Subject)","The Warriors Of Qiugang","Ruby Yang and Thomas Lennon"
2011,Winner,"Film Editing","The Social Network","Angus Wall and Kirk Baxter"
2011,Nominees,"Film Editing","Black Swan","Andrew Weisblum"
2011,Nominees,"Film Editing","The Fighter","Pamela Martin"
2011,Nominees,"Film Editing","The King's Speech","Tariq Anwar"
2011,Nominees,"Film Editing","127 Hours","Jon Harris"
2011,Winner,"Foreign Language Film","In A Better World","Denmark"
2011,Nominees,"Foreign Language Film","Biutiful","Mexico"
2011,Nominees,"Foreign Language Film","Dogtooth","Greece"
2011,Nominees,"Foreign Language Film","Incendies","Canada"
2011,Nominees,"Foreign Language Film","Outside The Law (Hors-La-Loi)","Algeria"
2011,Winner,"Irving G. Thalberg Memorial Award","","Francis Ford Coppola"
2011,Winner,"Makeup","The Wolfman","Rick Baker and Dave Elsey"
2011,Nominees,"Makeup","Barney's Version","Adrien Morot"
2011,Nominees,"Makeup","The Way Back","Edouard F. Henriques, Gregory Funk and Yolanda Toussieng"
2011,Winner,"Music (Original Score)","The Social Network","Trent Reznor and Atticus Ross"
2011,Nominees,"Music (Original Score)","How To Train Your Dragon","John Powell"
2011,Nominees,"Music (Original Score)","Inception","Hans Zimmer"
2011,Nominees,"Music (Original Score)","The King's Speech","Alexandre Desplat"
2011,Nominees,"Music (Original Score)","127 Hours","A.R. Rahman"
2011,Winner,"Music (Original Song)","Toy Story 3","We Belong Together in "Toy Story 3" Music and Lyric by Randy Newman"
2011,Nominees,"Music (Original Song)","Country Strong","Coming Home in "Country Strong" Music and Lyric by Tom Douglas, Troy Verges and Hillary Lindsey"
2011,Nominees,"Music (Original Song)","Tangled","I See The Light in "Tangled" Music by Alan Menken; Lyric by Glenn Slater"
2011,Nominees,"Music (Original Song)","127 Hours","If I Rise in "127 Hours" Music by A.R. Rahman; Lyric by Dido and Rollo Armstrong"
2011,Winner,"Best Picture","The King's Speech","Iain Canning, Emile Sherman and Gareth Unwin, Producers"
2011,Nominees,"Best Picture","Black Swan","Mike Medavoy, Brian Oliver and Scott Franklin, Producers"
2011,Nominees,"Best Picture","The Fighter","David Hoberman, Todd Lieberman and Mark Wahlberg, Producers"
2011,Nominees,"Best Picture","Inception","Emma Thomas and Christopher Nolan, Producers"
2011,Nominees,"Best Picture","The Kids Are All Right","Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers"
2011,Nominees,"Best Picture","127 Hours","Christian Colson, Danny Boyle and John Smithson, Producers"
2011,Nominees,"Best Picture","The Social Network","The Social Network"
2011,Nominees,"Best Picture","Toy Story 3","Darla K. Anderson, Producer"
2011,Nominees,"Best Picture","True Grit","Scott Rudin, Ethan Coen and Joel Coen, Producers"
2011,Nominees,"Best Picture","Winter's Bone","Anne Rosellini and Alix Madigan-Yorkin, Producers"
2011,Winner,"Short Film (Animated)","The Lost Thing","Shaun Tan and Andrew Ruhemann"
2011,Nominees,"Short Film (Animated)","Day & Night","Teddy Newton"
2011,Nominees,"Short Film (Animated)","The Gruffalo","Jakob Schuh and Max Lang"
2011,Nominees,"Short Film (Animated)","Let's Pollute","Geefwee Boedoe"
2011,Nominees,"Short Film (Animated)","Madagascar, Carnet De Voyage (Madagascar, A Journey Diary)","Bastien Dubois"
2011,Winner,"Short Film (Live Action)","God Of Love","Luke Matheny"
2011,Nominees,"Short Film (Live Action)","The Confession","Tanel Toom"
2011,Nominees,"Short Film (Live Action)","The Crush","Michael Creagh"
2011,Nominees,"Short Film (Live Action)","Na Wewe","Ivan Goldschmidt"
2011,Nominees,"Short Film (Live Action)","Wish 143","Ian Barnes and Samantha Waite"
2011,Winner,"Sound Editing","Inception","Richard King"
2011,Nominees,"Sound Editing","Toy Story 3","Tom Myers and Michael Silvers"
2011,Nominees,"Sound Editing","Tron: Legacy","Gwendolyn Yates Whittle and Addison Teague"
2011,Nominees,"Sound Editing","True Grit","Skip Lievsay and Craig Berkey"
2011,Nominees,"Sound Editing","Unstoppable","Mark P. Stoeckinger"
2011,Winner,"Sound Mixing","Inception","Lora Hirschberg, Gary A. Rizzo and Ed Novick"
2011,Nominees,"Sound Mixing","The King's Speech","Paul Hamblin, Martin Jensen and John Midgley"
2011,Nominees,"Sound Mixing","Salt","Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin"
2011,Nominees,"Sound Mixing","The Social Network","Ren Klyce, David Parker, Michael Semanick and Mark Weingarten"
2011,Nominees,"Sound Mixing","True Grit","Skip Lievsay, Craig Berkey, Greg Orloff and Peter F. Kurland"
2011,Winner,"Visual Effects","Inception","Paul Franklin, Chris Corbould, Andrew Lockley and Peter Bebb"
2011,Nominees,"Visual Effects","Alice In Wonderland","Ken Ralston, David Schaub, Carey Villegas and Sean Phillips"
2011,Nominees,"Visual Effects","Harry Potter And The Deathly Hallows Part 1","Tim Burke, John Richardson, Christian Manz and Nicolas Aithadi"
2011,Nominees,"Visual Effects","Hereafter","Michael Owens, Bryan Grill, Stephan Trojansky and Joe Farrell"
2011,Nominees,"Visual Effects","Iron Man 2","Janek Sirrs, Ben Snow, Ged Wright and Daniel Sudick"
2011,Winner,"Writing (Adapted Screenplay)","The Social Network","Screenplay by Aaron Sorkin"
2011,Nominees,"Writing (Adapted Screenplay)","127 Hours","Screenplay by Danny Boyle & Simon Beaufoy"
2011,Nominees,"Writing (Adapted Screenplay)","Toy Story 3","Screenplay by Michael Arndt; Story by John Lasseter, Andrew Stanton and Lee Unkrich"
2011,Nominees,"Writing (Adapted Screenplay)","True Grit","Written for the screen by Joel Coen & Ethan Coen"
2011,Nominees,"Writing (Adapted Screenplay)","Winter's Bone","Adapted for the screen by Debra Granik & Anne Rosellini"
2011,Winner,"Writing (Original Screenplay)","The King's Speech","Screenplay by David Seidler"
2011,Nominees,"Writing (Original Screenplay)","Another Year","Written by Mike Leigh"
2011,Nominees,"Writing (Original Screenplay)","The Fighter","Screenplay by Scott Silver and Paul Tamasy & Eric Johnson; Story by Keith Dorrington & Paul Tamasy & Eric Johnson"
2011,Nominees,"Writing (Original Screenplay)","Inception","Written by Christopher Nolan"
2011,Nominees,"Writing (Original Screenplay)","The Kids Are All Right","Written by Lisa Cholodenko & Stuart Blumberg"
2012,Winner,"Actor In A Leading Role","Jean Dujardin","The Artist"
2012,Nominees,"Actor In A Leading Role","A Better Life","Demián Bichir"
2012,Nominees,"Actor In A Leading Role","George Clooney","The Descendants"
2012,Nominees,"Actor In A Leading Role","Gary Oldman","Tinker Tailor Soldier Spy"
2012,Nominees,"Actor In A Leading Role","Brad Pitt","Moneyball"
2012,Winner,"Actor In A Supporting Role","Christopher Plummer","Beginners"
2012,Nominees,"Actor In A Supporting Role","Kenneth Branagh","My Week with Marilyn"
2012,Nominees,"Actor In A Supporting Role","Jonah Hill","Moneyball"
2012,Nominees,"Actor In A Supporting Role","Nick Nolte","Warrior"
2012,Nominees,"Actor In A Supporting Role","Max Von Sydow","Extremely Loud & Incredibly Close"
2012,Winner,"Actress In A Leading Role","Meryl Streep","The Iron Lady"
2012,Nominees,"Actress In A Leading Role","Glenn Close","Albert Nobbs"
2012,Nominees,"Actress In A Leading Role","Viola Davis","The Help"
2012,Nominees,"Actress In A Leading Role","Rooney Mara","The Girl with the Dragon Tattoo"
2012,Nominees,"Actress In A Leading Role","Michelle Williams","My Week with Marilyn"
2012,Winner,"Actress In A Supporting Role","Octavia Spencer","The Help"
2012,Nominees,"Actress In A Supporting Role","Bérénice Bejo","The Artist"
2012,Nominees,"Actress In A Supporting Role","Jessica Chastain","The Help"
2012,Nominees,"Actress In A Supporting Role","Melissa Mccarthy","Bridesmaids"
2012,Nominees,"Actress In A Supporting Role","Janet Mcteer","Albert Nobbs"
2012,Winner,"Animated Feature Film","Rango","Gore Verbinski"
2012,Nominees,"Animated Feature Film","A Cat In Paris","Alain Gagnol and Jean-Loup Felicioli"
2012,Nominees,"Animated Feature Film","Chico & Rita","Fernando Trueba and Javier Mariscal"
2012,Nominees,"Animated Feature Film","Kung Fu Panda 2","Jennifer Yuh Nelson"
2012,Nominees,"Animated Feature Film","Puss In Boots","Chris Miller"
2012,Winner,"Art Direction","Hugo","Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo"
2012,Nominees,"Art Direction","The Artist","Production Design: Laurence Bennett; Set Decoration: Robert Gould"
2012,Nominees,"Art Direction","Harry Potter And The Deathly Hallows Part 2","Production Design: Stuart Craig; Set Decoration: Stephenie McMillan"
2012,Nominees,"Art Direction","Midnight In Paris","Midnight in Paris"
2012,Nominees,"Art Direction","War Horse","Production Design: Rick Carter; Set Decoration: Lee Sandales"
2012,Winner,"Cinematography","Hugo","Robert Richardson"
2012,Nominees,"Cinematography","The Artist","Guillaume Schiffman"
2012,Nominees,"Cinematography","The Girl With The Dragon Tattoo","Jeff Cronenweth"
2012,Nominees,"Cinematography","The Tree Of Life","Emmanuel Lubezki"
2012,Nominees,"Cinematography","War Horse","Janusz Kaminski"
2012,Winner,"Costume Design","The Artist","Mark Bridges"
2012,Nominees,"Costume Design","Anonymous","Lisy Christl"
2012,Nominees,"Costume Design","Hugo","Sandy Powell"
2012,Nominees,"Costume Design","Jane Eyre","Michael O'Connor"
2012,Nominees,"Costume Design","W.E.","Arianne Phillips"
2012,Winner,"Directing","The Artist","Michel Hazanavicius"
2012,Nominees,"Directing","The Descendants","Alexander Payne"
2012,Nominees,"Directing","Hugo","Martin Scorsese"
2012,Nominees,"Directing","Midnight In Paris","Woody Allen"
2012,Nominees,"Directing","The Tree Of Life","Terrence Malick"
2012,Winner,"Documentary (Feature)","Undefeated","TJ Martin, Dan Lindsay and Rich Middlemas"
2012,Nominees,"Documentary (Feature)","Hell And Back Again","Danfung Dennis and Mike Lerner"
2012,Nominees,"Documentary (Feature)","If A Tree Falls: A Story Of The Earth Liberation Front","Marshall Curry and Sam Cullman"
2012,Nominees,"Documentary (Feature)","Paradise Lost 3: Purgatory","Joe Berlinger and Bruce Sinofsky"
2012,Nominees,"Documentary (Feature)","Pina","Wim Wenders and Gian-Piero Ringel"
2012,Winner,"Documentary (Short Subject)","Saving Face","Daniel Junge and Sharmeen Obaid-Chinoy"
2012,Nominees,"Documentary (Short Subject)","The Barber Of Birmingham: Foot Soldier Of The Civil Rights Movement","Robin Fryday and Gail Dolgin"
2012,Nominees,"Documentary (Short Subject)","God Is The Bigger Elvis","Rebecca Cammisa and Julie Anderson"
2012,Nominees,"Documentary (Short Subject)","Incident In New Baghdad","James Spione"
2012,Nominees,"Documentary (Short Subject)","The Tsunami And The Cherry Blossom","Lucy Walker and Kira Carstensen"
2012,Winner,"Film Editing","The Girl With The Dragon Tattoo","Kirk Baxter and Angus Wall"
2012,Nominees,"Film Editing","The Artist","Anne-Sophie Bion and Michel Hazanavicius"
2012,Nominees,"Film Editing","The Descendants","Kevin Tent"
2012,Nominees,"Film Editing","Hugo","Thelma Schoonmaker"
2012,Nominees,"Film Editing","Moneyball","Christopher Tellefsen"
2012,Winner,"Foreign Language Film","A Separation","Iran"
2012,Nominees,"Foreign Language Film","Bullhead","Belgium"
2012,Nominees,"Foreign Language Film","Footnote","Israel"
2012,Nominees,"Foreign Language Film","In Darkness","Poland"
2012,Nominees,"Foreign Language Film","Monsieur Lazhar","Canada"
2012,Winner,"Jean Hersholt Humanitarian Award","","Oprah Winfrey"
2012,Winner,"Makeup","The Iron Lady","Mark Coulier and J. Roy Helland"
2012,Nominees,"Makeup","Albert Nobbs","Martial Corneville, Lynn Johnston and Matthew W. Mungle"
2012,Nominees,"Makeup","Harry Potter And The Deathly Hallows Part 2","Nick Dudman, Amanda Knight and Lisa Tomblin"
2012,Winner,"Music (Original Score)","The Artist","Ludovic Bource"
2012,Nominees,"Music (Original Score)","The Adventures Of Tintin","John Williams"
2012,Nominees,"Music (Original Score)","Hugo","Howard Shore"
2012,Nominees,"Music (Original Score)","Tinker Tailor Soldier Spy","Alberto Iglesias"
2012,Nominees,"Music (Original Score)","War Horse","John Williams"
2012,Winner,"Music (Original Song)","The Muppets",""Man Or Muppet" in The Muppets; Music and Lyric by Bret McKenzie"
2012,Nominees,"Music (Original Song)","Rio","Real In Rio in "Rio" Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett"
2012,Winner,"Best Picture","The Artist","Thomas Langmann, Producer"
2012,Nominees,"Best Picture","The Descendants","Jim Burke, Alexander Payne and Jim Taylor, Producers"
2012,Nominees,"Best Picture","Extremely Loud & Incredibly Close","Scott Rudin, Producer"
2012,Nominees,"Best Picture","The Help","Brunson Green, Chris Columbus and Michael Barnathan, Producers"
2012,Nominees,"Best Picture","Hugo","Graham King and Martin Scorsese, Producers"
2012,Nominees,"Best Picture","Midnight In Paris","Letty Aronson and Stephen Tenenbaum, Producers"
2012,Nominees,"Best Picture","Moneyball","Michael De Luca, Rachael Horovitz and Brad Pitt, Producers"
2012,Nominees,"Best Picture","The Tree Of Life","Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers"
2012,Nominees,"Best Picture","War Horse","Steven Spielberg and Kathleen Kennedy, Producers"
2012,Winner,"Short Film (Animated)","The Fantastic Flying Books Of Mr. Morris Lessmore","William Joyce and Brandon Oldenburg"
2012,Nominees,"Short Film (Animated)","Dimanche/Sunday","Patrick Doyon"
2012,Nominees,"Short Film (Animated)","La Luna","Enrico Casarosa"
2012,Nominees,"Short Film (Animated)","A Morning Stroll","Grant Orchard and Sue Goffe"
2012,Nominees,"Short Film (Animated)","Wild Life","Amanda Forbis and Wendy Tilby"
2012,Winner,"Short Film (Live Action)","The Shore","Terry George and Oorlagh George"
2012,Nominees,"Short Film (Live Action)","Pentecost","Peter McDonald and Eimear O'Kane"
2012,Nominees,"Short Film (Live Action)","Raju","Max Zähle and Stefan Gieren"
2012,Nominees,"Short Film (Live Action)","Time Freak","Andrew Bowler and Gigi Causey"
2012,Winner,"Sound Editing","Hugo","Philip Stockton and Eugene Gearty"
2012,Nominees,"Sound Editing","Drive","Lon Bender and Victor Ray Ennis"
2012,Nominees,"Sound Editing","The Girl With The Dragon Tattoo","Ren Klyce"
2012,Nominees,"Sound Editing","Transformers: Dark Of The Moon","Ethan Van der Ryn and Erik Aadahl"
2012,Nominees,"Sound Editing","War Horse","Richard Hymns and Gary Rydstrom"
2012,Winner,"Sound Mixing","Hugo","Tom Fleischman and John Midgley"
2012,Nominees,"Sound Mixing","The Girl With The Dragon Tattoo","David Parker, Michael Semanick, Ren Klyce and Bo Persson"
2012,Nominees,"Sound Mixing","Moneyball","Deb Adair, Ron Bochar, David Giammarco and Ed Novick"
2012,Nominees,"Sound Mixing","Transformers: Dark Of The Moon","Greg P. Russell, Gary Summers, Jeffrey J. Haboush and Peter J. Devlin"
2012,Nominees,"Sound Mixing","War Horse","Gary Rydstrom, Andy Nelson, Tom Johnson and Stuart Wilson"
2012,Winner,"Visual Effects","Hugo","Rob Legato, Joss Williams, Ben Grossmann and Alex Henning"
2012,Nominees,"Visual Effects","Harry Potter And The Deathly Hallows Part 2","Tim Burke, David Vickery, Greg Butler and John Richardson"
2012,Nominees,"Visual Effects","Real Steel","Erik Nash, John Rosengrant, Dan Taylor and Swen Gillberg"
2012,Nominees,"Visual Effects","Rise Of The Planet Of The Apes","Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett"
2012,Nominees,"Visual Effects","Transformers: Dark Of The Moon","Scott Farrar, Scott Benza, Matthew Butler and John Frazier"
2012,Winner,"Writing (Adapted Screenplay)","The Descendants","Screenplay by Alexander Payne and Nat Faxon & Jim Rash"
2012,Nominees,"Writing (Adapted Screenplay)","Hugo","Screenplay by John Logan"
2012,Nominees,"Writing (Adapted Screenplay)","The Ides Of March","Screenplay by George Clooney & Grant Heslov and Beau Willimon"
2012,Nominees,"Writing (Adapted Screenplay)","Moneyball","Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin"
2012,Nominees,"Writing (Adapted Screenplay)","Tinker Tailor Soldier Spy","Screenplay by Bridget O'Connor & Peter Straughan"
2012,Winner,"Writing (Original Screenplay)","Midnight In Paris","Written by Woody Allen"
2012,Nominees,"Writing (Original Screenplay)","The Artist","Written by Michel Hazanavicius"
2012,Nominees,"Writing (Original Screenplay)","Bridesmaids","Written by Annie Mumolo & Kristen Wiig"
2012,Nominees,"Writing (Original Screenplay)","Margin Call","Written by J.C. Chandor"
2012,Nominees,"Writing (Original Screenplay)","A Separation","Written by Asghar Farhadi"
2013,Winner,"Actor In A Leading Role","Daniel Day-Lewis","Lincoln"
2013,Nominees,"Actor In A Leading Role","Bradley Cooper","Silver Linings Playbook"
2013,Nominees,"Actor In A Leading Role","Hugh Jackman","Les Misérables"
2013,Nominees,"Actor In A Leading Role","Joaquin Phoenix","The Master"
2013,Nominees,"Actor In A Leading Role","Denzel Washington","Flight"
